 (7.816892698350060009e-02+3.972549403751326341e-02j), (-3.414639565688833978e-01-1.580889227704674882e-01j), (2.329629155528329942e-01-1.666897673107498035e-02j), (9.838255551250060793e-02+3.042599490751842772e-01j), (-2.191496624250912073e-01-1.400695574782989117e-01j), (3.075081794372607272e-02-1.618037225264867818e-01j), (4.804950270616860364e-02-9.373697139764886055e-02j), (2.406118560181578769e-01+1.453416966842377422e-02j), (-1.670851494920866376e-01-4.017478739693533529e-02j), (6.184451826489627962e-02+4.053234855708810758e-02j), (1.236129539859644744e-01-3.378681088714850511e-01j), (-1.343520772362783444e-01+1.272743268421462903e-01j), (2.276134053392505630e-01-5.526422867868786837e-02j), (1.921561518293645951e-02+2.511902308136044690e-02j)
 (-4.973118134482840125e-03+6.462300885952657059e-02j), (1.258066706446638316e-01+1.167702197408593268e-01j), (-6.030944342291866267e-02-1.298896190306408072e-01j), (-3.155787182866712226e-01+3.897494044322367263e-02j), (-2.554834850074468311e-01+3.132825133882877200e-02j), (-1.314527445210987855e-01+6.569534748144346958e-02j), (-1.181970819395444239e-01-8.902293216490185512e-03j), (-1.602092511845785994e-01-1.040657331312312972e-01j), (1.335890598635809390e-01+6.934255872338673798e-02j), (-1.731247268727319488e-01-1.703968211550461326e-02j), (-2.653654955281610217e-01+1.243259266039731248e-01j), (6.789879616168334464e-02+2.099869938568990624e-03j), (-2.566913713743525505e-01-1.051907577661448240e-01j), (7.310505214816220496e-03-2.475082059750857016e-02j)
 (-6.626275916830684509e-02+3.193500325698786502e-02j), (1.341400160607202352e-01-3.872796325630967207e-02j), (-4.586146559757349472e-02+1.480604151311801231e-01j), (1.425993006313052702e-01-2.378719763153250288e-01j), (1.834537868369062463e-01+1.316721554510933423e-01j), (1.264898751800733190e-02-6.765864363131611492e-03j), (7.039150070373943746e-02+5.774120846084290076e-02j), (9.491328637215208641e-02+1.186895894584691358e-01j), (-6.823852961877467649e-02-9.499914071146478567e-02j), (8.032364927142965350e-02+2.625811231525755629e-03j), (3.033291294992728204e-01+1.026619017580876897e-01j), (-5.937801457820456041e-02-1.366225426375119456e-01j), (1.627229319985030453e-01+2.292660564072910578e-01j), (-1.269200048697628411e-02+5.032104697613271754e-03j)
 (-3.941843007152502631e-02-7.213490120788880466e-02j), (-1.880568665330554223e-01-4.852393188397402524e-02j), (8.523848329028149706e-02-1.973612760685502510e-01j), (2.987470945156465649e-02+1.240819259322985951e-01j), (-7.006046324580479656e-02-3.858534662095514101e-02j), (2.723220142784316816e-02-1.288305360551409984e-01j), (8.849969386987285858e-02-5.916759657074269207e-02j), (-4.714832772506890451e-02+8.634179944855185918e-03j), (-5.232828193266106376e-02+4.757653291543924995e-02j), (-2.756267348941134065e-02-1.135483512100271680e-01j), (-2.346657808633803299e-01-9.242080355886679588e-02j), (-5.463240848823634754e-02+2.705095957084933250e-02j), (2.636927815083491347e-02-1.988360231910633047e-01j), (-7.403683384125166883e-04-6.649566407219194980e-03j)
 (7.237040181515075332e-02-2.982565978056309075e-02j), (6.125519753637544140e-02-9.752748507424785496e-02j), (-2.401047527930675329e-01+1.298142472679533754e-01j), (-4.633312251957458217e-02-2.395455183169128976e-02j), (9.522599579903012756e-02-1.000156226828057132e-01j), (3.525855596061573671e-02+9.857969777040068160e-02j), (-4.821746472100880282e-02-6.293865461347974977e-02j), (8.030532447801073948e-03-1.076616784580876895e-01j), (9.673166349026565691e-02-6.305148668082100061e-03j), (3.360147968992152623e-02+8.627449443961766884e-02j), (1.464884875545635068e-01+6.008261891818453271e-02j), (1.394111304410263485e-01-7.650040359591908645e-03j), (-1.832448804002198006e-01+2.001407685484844073e-02j), (-1.565848716132919177e-02+1.645567335980487392e-02j)
 (1.856344578779756116e-02+7.957040578702562206e-02j), (9.528110899726387195e-02+9.520721417801404629e-02j), (2.516671299876362955e-01+1.374112167481781888e-01j), (2.874141463765939042e-02-2.954479372645604091e-02j), (2.436511926898121683e-02+1.446050210474996434e-01j), (-1.067810642028456658e-01+9.644600225827058837e-02j), (-5.561656384131625358e-02+1.160702598237254579e-01j), (-7.654787626971797099e-02+1.418667258437560363e-01j), (-5.104942043682176439e-02-3.480278634596928322e-02j), (8.481741297788336631e-03+3.029945394567643002e-02j), (-2.226123865294999393e-01-1.433468404260658247e-01j), (4.420165101884528103e-02-6.245625188958423002e-03j), (1.662850864772134896e-01+1.602224827869189738e-01j), (2.279037402507399016e-02+1.027206339485015399e-02j)
 (-9.537610887564629270e-02-5.904053199387547524e-03j), (3.620155704240582417e-02+1.763244578731244516e-01j), (1.053835857329353878e-02-2.566843674691166033e-01j), (3.406291688282827440e-02+8.247134383799573087e-02j), (-6.865670235700291335e-02-1.098683129868342767e-02j), (1.245141949388945679e-01-1.654021118170593413e-02j), (5.489620922506783379e-02-1.784719948021357139e-02j), (8.769886603341600639e-02-1.738298103572316622e-01j), (-2.119805889757699069e-02+1.751632452696491593e-02j), (-1.467653408395299675e-01-5.036011325862593813e-02j), (1.837865939275106775e-01+2.446108153844312738e-01j), (-1.206380317293181681e-01+7.833501280991903015e-02j), (-1.188658391334085351e-03-1.762460700083822440e-01j), (2.281757645339744459e-03-1.277487638569197413e-02j)
 (5.051888816087608119e-02-9.458020635249914099e-02j), (-1.443491185783569164e-01-1.398503495634030869e-01j), (-1.757823970302848926e-01+9.832222349091207514e-02j), (-1.229576879022330066e-01-2.992692115802849870e-02j), (-8.876578974864843263e-02-2.476014092542219158e-01j), (1.795330001947987794e-02-8.220755256450770765e-02j), (-4.339143393171029928e-02-4.725634403419225193e-02j), (-9.829641533997034164e-03+1.453187566364950722e-01j), (8.979165652218659699e-02+6.471046711939262841e-02j), (9.450112420496784016e-02-3.822484368579191077e-02j), (7.127697349343911637e-02-2.883778740328920565e-01j), (9.217687785266542866e-02+3.175667529984212145e-02j), (-1.406738987982418809e-01+7.570834228077000239e-02j), (1.446280695103194062e-03-1.990607895133934997e-03j)
 (6.560554930927826878e-02+9.183061303936843056e-02j), (1.086036506684204400e-01-6.495127509934564558e-02j), (1.198643470745892059e-01-5.236765783570872246e-03j), (6.631262549834987530e-02-6.614153385989654521e-02j), (1.773358326908524574e-01+2.065229846742611952e-01j), (-1.036207804380170905e-01-1.269665864920962173e-01j), (-9.283110722959689309e-04-1.192054960080634468e-03j), (-4.061590807753222981e-02-1.832457875821583981e-01j), (-1.169359435878500053e-01-1.172966365725527649e-01j), (-2.462912511880323285e-02-7.187802876955703968e-02j), (-2.396236676282386679e-01+1.016579193830538103e-01j), (-9.037311518033537550e-02-1.106169137991952767e-01j), (1.908835329682752879e-01+3.107205530378289240e-02j), (-5.964566547222938976e-03-5.908859900065461211e-03j)
 (-1.087195711691867628e-01+3.623029234327717479e-02j), (-6.077721978878072862e-02+2.824893454960519107e-02j), (-1.557010618476609154e-01+2.614637893859446394e-02j), (3.340930475510318215e-02+4.181503135259697496e-02j), (-4.729379159402399835e-02+7.534295750306781170e-02j), (-1.723027952240315658e-02+1.755875076017393288e-01j), (5.291408269800078334e-02+4.415891976839039779e-02j), (6.395126172379619889e-02+2.778765604170180259e-01j), (7.686556366958607889e-02+1.505107920869724614e-01j), (2.429246409136354146e-01+6.657023159575173321e-02j), (2.090328816975011439e-01+2.622163118422885519e-01j), (-2.190242897129281163e-02+1.146128617982111464e-01j), (-1.696872329017122816e-01-1.056139522447059054e-01j), (-1.529524206747461803e-03+5.198556996556797163e-03j)
 (-3.271677635810452123e-02-1.152401339512801465e-01j), (-1.286986371327439316e-01+2.133854524640404204e-01j), (2.279436741336174077e-01+9.356979776594845366e-02j), (-8.989205147071289981e-02-1.736394782577379767e-02j), (-1.804066713977774405e-01-1.179230203818054240e-01j), (3.215875227185654300e-02+5.589531969922537091e-02j), (6.888386762932605795e-03-9.780409605202610573e-03j), (-5.265525197919868061e-04-3.285015681268586007e-01j), (-1.523668717724803445e-02-2.096834321282838864e-01j), (-1.865303509613668864e-01+6.857628737514850914e-02j), (7.341785975590589541e-02-3.644285327389054641e-01j), (9.820780695428803220e-02-7.177298124133105195e-02j), (1.207491505310104851e-01+1.471931372230835255e-01j), (-4.612406430552717061e-04-1.280023721508331304e-03j)
 (1.332962596676976752e-01-3.763071175048367245e-02j), (1.209164702517566969e-01-1.951625301527969425e-01j), (-4.641323155130734623e-02-2.543746112707136464e-01j), (1.349196690042347990e-01-5.963215788949245699e-02j), (2.348585981267099498e-01+7.365426057756106759e-02j), (5.605830046442926429e-02-1.154490738248920706e-01j), (3.623851567073275298e-02+1.530716532613292380e-02j), (-9.194820242917378650e-02+3.299220113874404836e-01j), (-2.067560126283868316e-04+2.426586296052031244e-01j), (4.675063652434938849e-02+1.535202657762082534e-01j), (-4.103125371907590524e-01+1.404175029780848627e-01j), (-9.281008338510082778e-02+7.207704192496933865e-03j), (-6.776044173003055449e-02-1.876210457165517487e-01j), (3.628516356550298867e-04+2.989316599445084391e-03j)
 (1.718067556941817176e-02+1.532293389072128809e-01j), (8.082632628503447214e-02-1.463589213906985320e-01j), (-1.819190926673192876e-01+1.302312270435085906e-01j), (2.049470737937443554e-02+1.510725791218048564e-01j), (3.488021919092450240e-02-1.181629364061151516e-01j), (-4.335201251694051350e-03+2.601439831937599201e-03j), (-8.035409296246531774e-02-1.177557478149995895e-02j), (1.964075248461862877e-01-2.206982891855915896e-01j), (7.446585406233233173e-02-2.099194489236962669e-01j), (-1.823839093198199035e-01-1.932250792477129275e-01j), (4.030752987864925085e-01+1.660226175202278165e-01j), (1.591094728937761729e-02-1.466411225469181623e-02j), (-2.814745768807177390e-02+2.277304425383627207e-01j), (-4.562513567565274972e-04+1.428223905212229125e-03j)
 (-1.515806465799092728e-01-2.809780831030255638e-02j), (-1.929916774280421299e-02+1.592692679320193150e-01j), (1.558848916020243724e-01+7.702152522399413614e-02j), (-2.158476723610682491e-01+5.231171275986379321e-02j), (-2.524320465767420085e-01-2.824363952241398801e-02j), (-1.848679589007990939e-02+3.155714755128073701e-02j), (-9.849732791722534686e-03+4.656578001732837591e-02j), (-2.555537956757631957e-01+9.635403952364038349e-02j), (-1.142876163895839292e-01+1.802381179556845070e-01j), (1.610168904435826248e-02-1.924879909767472294e-02j), (-5.507795034948069490e-02-2.932574727010969218e-01j), (-3.026223182706056641e-02-3.336677036910542377e-02j), (1.543109694266815990e-01-1.946028580081190229e-01j), (1.113896073855770441e-02+2.670017850738180647e-03j)
 (7.065954066694915547e-02-1.330094224210137122e-01j), (-1.688214912542180812e-01+2.500520325088724516e-02j), (-1.296048742621944139e-02-1.504590843389365384e-03j), (8.938194004801708337e-02-2.227701095354034377e-01j), (6.025654773876133741e-02+1.458219475869638182e-01j), (-3.899516124681141199e-02-2.472623841990166660e-02j), (-1.458373040111389518e-02-3.631877699919154601e-02j), (1.779997127779743282e-01+2.649198369564181865e-02j), (8.309922195180440008e-02-8.462904504987139864e-02j), (1.619424278127221950e-01-5.693144467713031481e-02j), (-2.262454846935763042e-01+1.218970796824135755e-01j), (1.374732800056724935e-01+1.623090960087320012e-02j), (-1.945142778498242520e-01+3.323593214636326454e-02j), (-2.198353626711339187e-03-2.045329768632637990e-02j)
 (1.223526308276105257e-01+1.000025463647339075e-01j), (6.363858533489608060e-02+4.584009432686643459e-02j), (-8.219205711037201600e-03-8.424713139103895410e-02j), (1.160143177379510948e-01-3.092360511794161118e-02j), (1.481598704705128777e-01+8.049894374443875011e-02j), (2.904820265136741353e-02+3.786286892673701443e-02j), (1.500624040306378255e-02-4.361636035545328471e-02j), (-7.107006666586368482e-02-8.548532068547556872e-02j), (-1.054105165841398295e-01+8.068298018104540226e-03j), (3.625850464003823465e-02-1.560163294799724563e-02j), (1.552981881558288535e-01+2.380886268595936162e-01j), (-1.971912832612991717e-02-5.124731922653605332e-02j), (7.739416057957092254e-02+1.666540641312159732e-01j), (-1.849800714792924211e-02+8.255405885085328327e-03j)
 (-1.259022690698420599e-01+1.233029575340478246e-01j), (2.029250126126279363e-01-7.537707128230079767e-02j), (-6.258137181214049050e-02-2.989341100532902362e-02j), (-1.668810140890204796e-02+2.473636963050636073e-01j), (3.187118788857699891e-02-2.627349851348002585e-01j), (-7.566826599914901197e-03-2.436005280456286781e-02j), (9.064663443385516384e-03+3.915784118131496877e-02j), (-2.274052025400328386e-02+4.109376309579450270e-02j), (7.972707171760459732e-02-1.845098711956633802e-02j), (3.670428945994931580e-02+1.671895875374165286e-01j), (1.436644025999751495e-01-5.089251464639474865e-01j), (-6.165642221097278330e-02+2.050542351379215367e-01j), (1.134417199309616653e-01-1.901396127111772694e-01j), (5.054868404032796490e-03+7.495608586556548950e-03j)
 (-1.171077872464857117e-01-1.452101836287633119e-01j), (-8.431719487915023681e-02-1.045027084386246086e-01j), (2.682033824757379392e-02+8.618296727706116489e-02j), (-1.027319599624756524e-01-6.011337003108517540e-02j), (-2.275530123112394498e-01+1.425108581174301947e-01j), (-3.511343810873053528e-02-5.342472479401259855e-02j), (5.468121460344320395e-02-1.726886685181497350e-02j), (6.376842564493237497e-02-2.512883067962996819e-02j), (-3.565134440060241383e-02+3.780186189281464770e-02j), (-7.316989930195383351e-02+7.585548149093926384e-02j), (-4.739091577390528998e-01+3.255941150782415416e-01j), (-1.402746125928502896e-02-8.230641321268909738e-02j), (-1.735878512235759785e-01-2.546946387004964119e-03j), (1.009942168185541667e-03+6.854435921941575034e-03j)
 (1.414486609217934232e-01-9.933499526928887824e-02j), (-2.538924693843991331e-01+1.527335644200427389e-01j), (7.135871114767412815e-02+6.996465926535359175e-03j), (6.658366185340568177e-03-5.580077995160111909e-02j), (7.441420995655234627e-02+6.345664425615343829e-02j), (5.508145966109451869e-02+1.164310757660724505e-01j), (-3.470504590450674415e-02-1.794119222390116661e-02j), (-3.473408170041854953e-02+4.615608184880813647e-02j), (3.850029285621669323e-02-5.128206895396833498e-02j), (-1.811288566694435054e-01-7.061123716164369180e-02j), (5.856935081406779986e-01+1.059048599837297266e-01j), (-4.102527202511333654e-02-7.951964323449481342e-02j), (3.894627948779766369e-02+1.717525252806583469e-01j), (1.449854649192472075e-02-6.320062500361770669e-03j)
 (8.552961447796465777e-02+1.194808373758705355e-01j), (2.182293653610502815e-01+1.253639447904374843e-02j), (-5.105990425305929892e-02-2.456442100986502841e-02j), (-1.019601890530807270e-02-8.786579482952759645e-02j), (1.298392079626321527e-01-1.831873449444720303e-01j), (1.890237404293029777e-02-1.350848590653313738e-02j), (-3.391482723516493769e-02+4.288400908710374854e-02j), (1.755536884006717036e-04-1.084530801830699553e-01j), (-2.178835677301979579e-02+4.875697158234428008e-02j), (9.828559957733874752e-02-7.300121950908228241e-02j), (-3.335431165290082545e-01-3.311919970125747903e-01j), (5.068439815075737043e-03-1.273039243243112573e-02j), (1.381124648931159049e-01-1.301328171814979395e-01j), (-1.497982868491279200e-02-8.562811643592422445e-03j)
 (-1.071631892625636989e-01+7.744307983742343415e-02j), (4.833556510829890851e-02-5.978349577583378510e-02j), (-1.523368327311352619e-02-5.461899564514464261e-02j), (4.193095039330597962e-02+1.038289370395263089e-01j), (-9.872595953733469265e-02+1.133351575763749258e-01j), (-1.288725879157317372e-02-1.371530985387722779e-01j), (-5.442309852220286737e-03-4.982539604787227655e-02j), (7.295542171431523837e-03+1.557917770770279042e-01j), (5.528908490409410736e-02-7.381816378715086446e-02j), (-1.232927146156738429e-02-7.291983884000161065e-02j), (3.954000882138941630e-02+3.229006913715892213e-01j), (1.489888357072817471e-01+1.491603571564760478e-02j), (-1.882056852748485443e-01-6.005764447871372869e-02j), (4.302022743216713831e-03+1.442290780621156149e-02j)
 (-5.562208479796428712e-02-1.135011782431899902e-01j), (-5.957800235396518151e-02-2.034990122118399136e-02j), (2.856484525080055237e-03+2.297528953507699256e-02j), (5.653702554702529776e-02-2.822374120103700659e-02j), (-3.489079514239448732e-03+8.519445868570799107e-02j), (-6.057219497371611749e-03+1.002162237149425983e-01j), (-1.415802842763130495e-02+4.900167540694455592e-02j), (3.619017379847758176e-02-1.119835145820356204e-01j), (-9.802009681704038080e-02+8.555196983689195012e-02j), (5.964194607665868758e-02+6.453285808859778039e-02j), (5.570893848034592227e-02-1.747343611572908517e-01j), (-7.082157445015178909e-02+3.042615863358048844e-02j), (5.220414581990484582e-02+1.811093316647175711e-01j), (4.557499381242217061e-03-9.599023654062210573e-03j)
 (1.140159538800895045e-01-1.551136049620926993e-02j), (-5.361984922634916578e-02-2.159633078002345941e-02j), (6.374787577582388676e-02+4.103801570540178967e-02j), (-3.717127873495466861e-02+2.908624521216569142e-02j), (1.807443279468096478e-02-1.655833902580522432e-01j), (-7.419754790315427617e-02+6.018986432645677398e-02j), (1.078769117390937504e-01+4.773669566579704510e-03j), (-6.244981933553028774e-02+7.126186995839328686e-02j), (9.900347372030901538e-02-3.372868685692233248e-02j), (2.752009913470264413e-02-4.007850679786678638e-03j), (-2.565200074752875536e-02+3.213988960547951856e-02j), (-1.035963969587005984e-02+9.427842868694165379e-02j), (1.175474057897214208e-01-1.084431540852158482e-01j), (-2.665169098565707030e-03+2.884512699726820423e-03j)
 (-1.757416610080739933e-02+9.013514788600184013e-02j), (-3.934806879835675564e-04+1.331241416602793326e-01j), (-1.114419265713480767e-01-5.990501795996118484e-02j), (-3.456173290842609602e-02-2.285562489592715685e-02j), (1.402753927897019970e-02+7.399973940606278944e-02j), (2.167882613614454529e-02-9.112009771681046921e-02j), (-1.436675278428066124e-02-6.404662090575213851e-02j), (-1.494997304342060573e-02-4.356591124869721443e-02j), (-5.641344126548029914e-02-3.457591796803252682e-02j), (-8.184578446906501381e-02+8.074492264998191227e-02j), (-2.921839297670740174e-02-4.279968101184590534e-02j), (-8.474613618497563172e-02-1.020785135304779628e-01j), (-1.136900503887362246e-01-4.410550287111361656e-02j), (2.036480108092084129e-04-7.130754211238826343e-03j)
 (-5.680424443897490183e-02-2.431833496186877608e-02j), (2.292626548385767044e-02-7.837060904683000595e-02j), (6.583640414963452814e-02+9.916964930680834123e-02j), (-1.155463903977471674e-03-1.208308395190810930e-02j), (-4.732997767767536251e-02+3.820722012745461638e-02j), (7.183811885248800322e-02+1.840305189208770939e-02j), (-9.194175196320442112e-02+3.236133562494647453e-02j), (7.271882365402962400e-02+3.962332526842800295e-02j), (-4.312032635201253072e-03+8.465428214164537335e-02j), (4.267824697720043470e-02-1.124136341651531396e-01j), (-6.633690139004416730e-03+6.581350467260853321e-02j), (5.446235314004171935e-02-4.532314258596630008e-02j), (-4.439271763969755702e-02+5.552489538109053879e-02j), (-9.614212058797078769e-03+7.332856375713577880e-03j)
 (1.806867032637539394e-02-3.455976888149298043e-02j), (1.278336580021882662e-04-5.367817437737020664e-02j), (6.892820696135346092e-02-8.652090348687249688e-02j), (4.796499234991797450e-02-1.339916636836246955e-03j), (-4.287263667682625345e-02-6.174030419441103867e-02j), (6.698521149486023896e-02+3.939347053591044090e-03j), (2.266614975242351587e-02+7.422578453371633800e-02j), (-9.834885366046150490e-02-1.166045778633232610e-01j), (4.337183121044210776e-02-6.850839778900724708e-02j), (-5.745385861355468277e-03+3.243462325219041709e-03j), (1.054034983796568459e-01+2.219125763666068146e-02j), (3.175710955649696521e-02+6.574686884851882462e-03j), (1.180882442162713014e-01+1.042601531612120658e-01j), (1.034470864671165578e-02+5.534410193479971651e-03j)
 (1.781813589449239912e-02+1.841378520410139746e-02j), (2.894109285660185008e-02+1.415194003671323142e-02j), (-1.483759778908747828e-01+1.463530746264960977e-02j), (-8.409162816022539011e-03+1.217251730683672900e-01j), (2.393055009256403187e-01+2.841398332131503390e-02j), (-1.603468924347234148e-01-3.068475652021417435e-02j), (6.411747500078477519e-03-4.526145633153911413e-02j), (7.267714075495378123e-02+1.764757856830156679e-01j), (-1.241881885579910610e-01+3.267378250675141704e-03j), (2.036480309821046830e-02+3.816346545199716944e-02j), (-7.794546857858880573e-02-1.119620441971186653e-01j), (1.168379054339945822e-01+1.113338058478033771e-01j), (3.758969316826135665e-02-2.217876314198975463e-01j), (2.255109050085798289e-03-7.845135970797150610e-03j)
 (-2.001604278808512619e-02-7.929125281906312939e-03j), (3.869693629815512681e-03+5.082646634485925297e-02j), (8.346861416698488079e-02+2.433717530796300488e-02j), (-9.840569238449750622e-02-9.841752721206788179e-02j), (-1.833420468067585296e-01-7.692943169232618894e-02j), (2.158708249304633342e-02+1.837337278933262597e-02j), (-9.890948788485870447e-03-4.283919800377444798e-02j), (5.388298916730538402e-02-1.974930813969047183e-01j), (1.784536926785411648e-01-5.025324129446367971e-04j), (5.059847877099160618e-02+6.499146677390940652e-02j), (-7.755655232810546029e-02+1.679341143641376877e-01j), (-1.754974743679224847e-01-4.699995095405837264e-02j), (-2.537956926148310366e-01+1.316949398946856142e-01j), (-5.966557990103940612e-03-2.142946854465130335e-03j)
 (3.623652007729653846e-02-9.217070535521792660e-03j), (-1.335473570151749986e-02-6.055076858819756491e-02j), (1.313130935646758535e-02-5.348136175175415008e-02j), (4.216215765250501402e-02-1.297562641849545617e-01j), (-1.160959548462811297e-01+8.844197206742862583e-02j), (7.649618800640731187e-02+4.396396233608039494e-02j), (2.408208050930287988e-02-3.843389362519551017e-02j), (-1.653868983539976134e-01+1.242090471935988483e-01j), (-1.405303674557811244e-01-6.624586914435397211e-03j), (-4.911815837346154845e-02-7.294481658401749669e-02j), (1.986656271596266010e-01-1.228814440121697160e-01j), (2.200658198272093663e-02+1.119038769552593154e-01j), (2.835392590733887275e-01+9.007984184742744149e-02j), (-9.762064194690396601e-04+6.713750011769759746e-03j)
 (-6.353000661532728910e-03+5.111729529476319311e-02j), (-3.645863548396706399e-02+5.787783277377937102e-02j), (-5.295026305910598835e-02+9.915351072045297531e-02j), (1.411021292519279435e-01+1.022344413965671495e-01j), (1.724034593114240344e-01+7.429935449902427824e-02j), (-6.733601215841099330e-02-5.436905300061148361e-03j), (1.213286643071587872e-02-4.202870648749516824e-03j), (1.974735324643603074e-01+4.075906580761273074e-02j), (1.252054229066436875e-01+4.371601416327246942e-02j), (-6.309873774813511138e-02+1.179246758785015559e-01j), (-2.627252066727929214e-01-5.198106429455139066e-03j), (-3.016697706799281731e-02-2.649802727234460420e-01j), (-1.228970181690918900e-01-2.321058305019105261e-01j), (4.564092483647823675e-03-2.906435027427663187e-03j)
 (-5.480297573370294939e-02-1.021522978502506507e-02j), (6.698071232723404322e-02+5.170731345964076076e-02j), (7.153336931460514692e-02-9.610369755001359204e-02j), (-1.176340241711287815e-01+1.219227050591049077e-01j), (5.527741427905023125e-02-8.479870369506514738e-02j), (2.918367228490004184e-02-4.611455408243816945e-02j), (-1.087665230811212663e-02+7.209825403435105029e-02j), (-1.237810249950717922e-01-1.877673661227428070e-01j), (-1.255304013032722266e-01-5.190681212091814711e-02j), (3.011482797837031211e-02-1.540338374631976537e-01j), (1.324331594465707196e-01+8.026271229250984962e-02j), (-2.887923918466528406e-02+2.084031535649804590e-01j), (-4.081272348232899139e-02+2.018553614699547250e-01j), (-4.090452256335992860e-03+4.033068750430528378e-03j)
 (7.084677903483889427e-03-5.912336756890841649e-02j), (-2.212943627883628278e-02-8.354689563565501076e-02j), (-6.028339039043933978e-02+1.047010362221068025e-02j), (-6.629816160343646181e-02-8.453373521814504243e-02j), (-1.506033623805035915e-01-8.937188550904294482e-02j), (5.517359398244413987e-02-2.936070569549738274e-02j), (5.030860539082285254e-02+2.731716479116263335e-02j), (9.013144647117610209e-03+2.519462486532175749e-01j), (1.027778654701160671e-01+7.758537107772120467e-02j), (-3.546687132643938645e-02+3.292895884920003791e-02j), (4.581799607536189700e-02-1.220901740520674433e-01j), (2.082564358242503522e-01-1.136169453121443212e-01j), (7.426695421327914048e-02-1.074218236899392165e-01j), (1.295497225286414839e-02-2.118819838179053158e-03j)
 (5.875823576804536236e-02+1.400438739763554263e-02j), (-8.680713133060791176e-02-1.730702448406176708e-02j), (-7.950530854709984135e-03+6.656005701824539711e-02j), (6.907066693567583127e-02-9.357397016700982895e-02j), (-1.598212971425893095e-02+3.710324414542205684e-02j), (-1.181314788101974766e-01+5.644152126484726362e-02j), (-2.726585453622665245e-02-1.079736346375923667e-02j), (9.051293359889700518e-02-2.148396555505873717e-01j), (-1.131992692725829197e-01-6.340094802720724898e-02j), (1.152696642585061965e-01+1.529407724407449987e-02j), (-1.578506010802889492e-02+1.374303343713932646e-02j), (-2.100135098928326283e-01+2.838716531932501674e-02j), (-2.085007798457369499e-02+5.993805450719222327e-02j), (-1.111777566395582770e-02-1.287568139522431501e-02j)
 (-2.841708669228203837e-02+3.950295455526169064e-02j), (9.423998418656998055e-02+9.009085708696171202e-03j), (6.787163259943609916e-02-3.502269753482520342e-02j), (6.977930801311124642e-02+7.868905200184146687e-02j), (1.635484817625461051e-01+1.240961282829888823e-01j), (3.867767258513046119e-02+5.062169631920963170e-02j), (-2.826146639631377591e-02-1.431417249549890580e-02j), (-1.213557543720303611e-01+1.253771358746363085e-01j), (6.350677786637431987e-02+2.138507709407871243e-02j), (-6.273867110152202275e-03+2.731440177432538363e-02j), (-6.210208575532345093e-02+8.452811737829139804e-02j), (9.664674570161944922e-02+6.211362522037570943e-02j), (1.183931751881411518e-02-5.291548615259947241e-02j), (-3.590048473883797851e-03+1.319779300722166877e-02j)
 (-8.100633482028204990e-03-3.178425770641177955e-02j), (-3.360371962964112114e-03+3.805861434590177700e-02j), (-8.769582480215424442e-03-3.443987600383110331e-02j), (-3.108272355332374060e-02+1.269319285123840513e-02j), (-5.049820850485196855e-02-6.694294400395704725e-02j), (1.021766086321514999e-01-6.194728640526696306e-02j), (-2.440723670979712268e-02-5.223147234388415827e-03j), (9.354681190366592736e-02-3.742264956424172506e-02j), (1.895719692440346257e-02-3.154609641320207936e-02j), (-9.365887511038424595e-02+8.758640917612713073e-03j), (1.419513829758909385e-01+3.804269763480144784e-02j), (-1.405275923385582160e-02-1.159871810816807541e-01j), (-5.843318842076716813e-02+1.349984325838546328e-02j), (5.796044575297532898e-03-5.048816306081026217e-03j)
 (2.235771565528003879e-02+1.355550186373447735e-02j), (-3.621299748111231342e-02+2.378653526173523519e-02j), (-5.764266426572474400e-02+3.934705265979981936e-02j), (-6.968636653223989064e-02-8.362571192263940079e-03j), (-1.484334540030835536e-01-8.192438118595254948e-03j), (-1.004000103467116434e-01-6.122876492576356799e-02j), (3.166117479809238411e-02-8.403074256987129453e-03j), (-3.775767665464429407e-02+2.961613940073117707e-02j), (-4.975736768240832109e-02+2.012193100612626184e-02j), (1.150747690657825950e-02-6.611163010956509767e-03j), (-1.343491745471226684e-01-1.543887978602194733e-01j), (3.820105186605252112e-02+5.554799534880722200e-02j), (3.948161830515989346e-02+8.722986521975929775e-02j), (-5.207868558174103338e-03+2.977608992331141381e-03j)
 (-2.383544018405957254e-02+1.728547813758493645e-02j), (1.158081014231981953e-04-4.384017666789860601e-02j), (-9.080105340391202845e-03+1.499766372313510523e-02j), (4.850957143219584294e-02+5.608947096356382139e-02j), (1.549789006428831661e-01-5.386267328662097675e-03j), (8.221811269965274838e-03+6.318878993814994183e-02j), (1.309124703812348384e-02-3.302953580207995676e-02j), (-8.959372574495270969e-03-4.351610087261349735e-02j), (7.864548600000614842e-02+4.619556476357389307e-02j), (-4.773713143286451022e-03-5.535680388195021728e-02j), (-9.705981959758247513e-03+1.667402165386341339e-01j), (1.892104126677254111e-02+5.614220442292797153e-02j), (1.055071135365303336e-01-1.237177398159756969e-01j), (4.649546553695264178e-03-3.177763406001302138e-05j)
