 (1.797240736095350594e-02+3.626214930706983530e-02j), (1.002527117512553162e-01-6.196550381780234484e-02j), (1.430846832189472395e-01+2.112411410359038011e-01j), (8.837255771321020359e-02+1.458387959830178271e-01j), (-2.196859118535874900e-01-1.033012600133061398e-01j), (-1.337940831673292003e-02-5.621742117630598723e-03j), (-4.062759837118609663e-03+8.573365419030689813e-03j), (-2.517533180034559753e-02+5.627490363962917019e-02j), (-1.996456213626588566e-02-6.008569416654750694e-04j), (-2.254168618956105610e-02-2.825295529511212198e-02j), (2.470305734003208804e-03-5.439796563444593280e-02j), (-1.723629721862813408e-02+2.652040876689422920e-03j)
 (-6.779339757084920648e-02+5.102833657484383972e-03j), (-2.702597407618451131e-02-9.885298163721062403e-02j), (1.147397709123190307e-01-5.744463679858242272e-02j), (-1.174355571447382451e-01+1.926341659976447684e-01j), (2.234244915281920207e-02+9.941699113117703768e-02j), (7.701195578835569322e-02+8.115587459610884569e-02j), (4.699854090682124841e-04+4.409235814928200159e-02j), (2.070969183270676001e-02-5.877402034905426093e-02j), (2.601084236022298962e-02+1.979479844945730704e-03j), (3.394176810939172895e-02+2.835429158407803962e-02j), (1.844152516921589852e-02+6.384217069714044623e-02j), (6.281457628555260631e-03+1.932499480598721259e-02j)
 (1.633546182657631685e-02-9.031323988540555792e-02j), (-1.287634179481118163e-02+1.464148272681032870e-01j), (-2.281962001215531721e-01-2.753734590895459688e-02j), (-2.322297467156145268e-02-1.769837981885457046e-01j), (1.126975369366342988e-01+8.645036898620646337e-02j), (-9.236938114062856475e-03-1.534996592178204944e-01j), (5.813578734194524422e-03-4.805879260499430761e-02j), (-6.789130646240128242e-03+6.690166538152948761e-02j), (-8.316958348508178209e-03-5.372293801164690352e-03j), (-3.942224512278345860e-02-1.579744070504505299e-02j), (-2.555370098336116544e-02-3.332787411286115831e-02j), (1.530463153059446330e-02-1.004999459381386226e-02j)
 (7.849894090147756243e-02+2.799951515304410776e-02j), (9.347901306358752382e-02-3.808153190474936056e-03j), (1.555575183948186280e-01+7.484510136898014920e-02j), (1.658187516320804855e-01-3.309146584876003494e-02j), (-8.500726280204372320e-02+9.834567112854142312e-02j), (-1.421487972045941683e-01+5.449432867888794052e-02j), (3.970476150784791464e-03+1.978324418782110433e-02j), (2.178928718333266248e-03-1.979546174883903276e-02j), (-1.411010414368261100e-02-1.916125391363945885e-02j), (3.139152552084741032e-02-3.050200548750235663e-03j), (2.094435602905080421e-02+1.072526489046524145e-02j), (-1.134130228177875066e-02-5.770957070745348118e-03j)
 (-8.828280244368366669e-04+4.985493913638210095e-02j), (4.234883537985601604e-02-8.216981114883167847e-02j), (-3.823602113523413143e-02-1.418662258496185546e-01j), (-1.140201602459275654e-01+2.310631210236901989e-01j), (2.632571418781944061e-02-1.307525709213770981e-01j), (6.728645431247164133e-02+1.361808796156397938e-01j), (9.334372090028447005e-03-7.367500718588569641e-03j), (-1.160176685608003792e-02-2.547229304017980395e-02j), (-7.027095997734652405e-03+5.370426029029627679e-02j), (-2.182207675919958789e-02+1.801214114884755468e-02j), (-1.276540885053437449e-02-9.351870192778126770e-03j), (4.531773465494057587e-03+8.581121961357119493e-03j)
 (-4.861464897757691861e-02+4.586307765524259838e-02j), (-1.771932293177456708e-01+8.313993912105582806e-02j), (-7.663038668674547471e-02+1.260163315499500392e-01j), (-1.636269446902867963e-01-2.463009441535272126e-01j), (7.616271209707260736e-02-2.618841753029532704e-01j), (1.783767008102013496e-01-8.052172989063438591e-02j), (-3.511366589229972246e-02+2.030282457890081327e-04j), (2.986955457502757372e-03+2.327581119714096022e-02j), (2.716153173803462217e-02-5.970590838345560952e-02j), (2.144658549173169421e-02-2.107011685380993926e-02j), (6.389575866514223858e-03-1.298279257401172698e-03j), (2.479186991671654058e-03-1.006504962360599102e-02j)
 (-5.517440501445795148e-02-7.292841963434423813e-02j), (7.682896108645846656e-02+7.449867241506241688e-02j), (9.845522203329583333e-02+1.108598292448075007e-03j), (2.622808739069685258e-01-1.290728166925837056e-02j), (-1.322587907695200182e-01+1.630562686728365684e-01j), (-2.323266540007232761e-01-1.276726194053067198e-01j), (3.863191833298766642e-02+6.251811519858879729e-02j), (2.428391401171974689e-02-2.405722821176592419e-02j), (-2.754807484697806980e-02+3.189984690555194152e-02j), (-2.489882485112481988e-02-4.418100946908396637e-03j), (-4.110481267392655791e-03-5.772825639691798322e-03j), (-8.375481908221651256e-03+3.936343218463725542e-03j)
 (7.378670429252927321e-02-1.877674934304917123e-02j), (-1.337748347212444622e-02-1.553128863792268000e-01j), (-2.359962319069624018e-02-1.051950563090214008e-01j), (-7.730952166294463579e-03+1.625069710234662845e-01j), (8.984229045393243851e-02+2.293392406504635439e-01j), (-8.254009750166144133e-03+1.403409971939021950e-01j), (7.157487892331095003e-03-8.532343939447933900e-02j), (-1.823607396623021237e-02+2.167839049726967907e-02j), (3.437645396539840831e-02-1.493391192108924591e-02j), (1.836715753516993468e-02+3.294033693930620288e-02j), (-4.667527106611488175e-03+1.509313828816845858e-02j), (6.934849198663653111e-03+1.468246059146902528e-03j)
 (-2.482687853874038231e-03+4.163910985730602532e-02j), (3.692316427277109181e-02+4.066438164015286072e-02j), (-2.493572934639776834e-02+5.003964571590098498e-02j), (-1.452277637963077517e-01-5.082642176091696495e-02j), (-8.027046238877116879e-02-9.147392901065229398e-02j), (1.705922276087621370e-01+1.312380980057681334e-02j), (-3.155721374733828216e-02+1.676885477754976039e-02j), (4.790654940133713159e-03-2.490682369369331961e-02j), (-3.111236992145051394e-02+4.065266461222943190e-02j), (8.733720777181928560e-04-2.029709565212629505e-02j), (1.375894828026995309e-02-8.133852477426494615e-03j), (-5.963972002050832270e-03-4.601225189726466762e-03j)
 (-3.173519098765249097e-02+2.997813300295353034e-02j), (1.616010657130914629e-02-5.130813912278919808e-02j), (-6.880273971122737031e-03+7.585460646943317786e-02j), (4.464480824253155844e-02-9.333513883345839757e-02j), (8.623671556575390751e-02-1.072222995748911278e-01j), (-7.427694575156586210e-02-9.905529890584736930e-02j), (3.086421048609919865e-02+4.568568852916055079e-02j), (-3.340394461797653591e-02+1.874603822548779469e-02j), (1.144658067014511435e-02-4.989547243098221146e-02j), (-2.113554884437207626e-03-3.707988780458998379e-03j), (-7.922816613776379607e-03-4.549778442436905670e-03j), (1.604695357861359636e-03+9.686135320623640715e-03j)
 (-7.650669326456542574e-02-7.349114274516257983e-02j), (-1.779940574444912049e-01+1.825675185712868354e-01j), (2.458847317781222633e-02-8.386753895366341749e-02j), (6.183176983790928533e-02+1.284766733085602741e-01j), (-1.553800367906429253e-02+3.291659757193814151e-02j), (-3.297882303613629273e-03+7.370667336101220657e-02j), (-5.657641599702911001e-02-4.670045950330949797e-02j), (3.728037079566480505e-02+8.582064572918851608e-03j), (-5.619091493155273231e-03+1.503494271876722882e-02j), (-1.609799175038594335e-02-1.082224177241594004e-02j), (-6.173745760329621760e-04+1.694548014276644685e-02j), (8.209607417742122853e-03-7.686401180026442362e-03j)
 (1.139373358387289481e-01-8.825362701660680043e-02j), (3.398410880791036814e-01-9.295872193386542359e-02j), (1.500397175726506105e-02+2.507353601888449510e-02j), (-1.054795045147978033e-01-1.513082742738380143e-02j), (-3.996676020700497267e-02-3.785974666209447614e-02j), (1.035070286446088117e-02-7.628887355041777396e-02j), (5.892007906946450380e-02+2.741517741346284620e-02j), (7.539929778426490703e-04-1.755991938236514671e-02j), (1.811372625877891857e-02+2.696097091815414723e-02j), (6.984015548575757404e-03+1.881035788780734824e-02j), (-2.556801220352442061e-03-9.256793458422524906e-03j), (-9.851657960815683734e-03-3.152350449291808129e-03j)
 (7.939251596032348424e-02+9.480678084095268965e-02j), (-2.587425590484677684e-01-2.099767869088894345e-01j), (9.207663407155057544e-03-2.904220311998735593e-02j), (8.789016102491031823e-02-1.391263245816705130e-01j), (-5.130732155306211295e-02+2.233018286346384607e-02j), (-1.901284108149141686e-02+9.530594738491421358e-02j), (2.608804801499692294e-03-2.127479000970780229e-02j), (1.377769768303487019e-02+1.898902174417553546e-02j), (-6.687846548331304736e-03-3.527851867311802836e-02j), (1.689004832118745983e-02+2.631514173168258974e-03j), (8.154408329896053326e-03-3.428604293023176930e-03j), (2.070624118468122540e-03+7.022772304671163340e-03j)
 (-3.846392593915606145e-02+8.601969187623695334e-02j), (5.910228096555059096e-03+3.613691996017092123e-01j), (-9.360802705952706027e-02+5.006351568060696949e-02j), (5.215183285816858694e-02+1.418371725477435286e-01j), (8.576864833230821161e-03+3.366882109952736013e-02j), (4.402687528895598418e-02+1.342217372995113678e-03j), (-7.561624427563197470e-02-1.327249257185085518e-02j), (-1.559921364612599365e-02-2.625102911521318139e-02j), (-3.371082560723894644e-02+2.891712295712027536e-02j), (-2.232531256803182290e-02-2.283798586978037087e-02j), (-7.120248880963639740e-03-2.907493478250386051e-04j), (1.245097578270400445e-03-4.282650039029850357e-03j)
 (-9.570290417735739796e-02-7.812552034855535510e-03j), (1.090394174016969253e-01-1.719634228850082935e-01j), (7.658636024906068096e-02+1.588922898680797391e-02j), (-1.852167775991278298e-01+7.088881356013956858e-02j), (1.715573814463194069e-01+8.720846172692658937e-02j), (-6.100673949894019898e-02-1.072187553799084092e-01j), (5.817971556556306156e-02+5.761025237365689777e-02j), (-2.480435080040540446e-02+4.509850033280805165e-02j), (4.001229768623376648e-02-7.222161524646487224e-03j), (6.022028353424939071e-03+3.102634726827174783e-02j), (3.354971900187782817e-03+5.082198449437689766e-03j), (-2.254490880960188098e-03+4.048618964018198957e-03j)
 (1.525411589196549317e-02-7.035119209142359775e-02j), (-1.103624340459807424e-01-5.422536080632604089e-02j), (3.262378277646264813e-02-1.047381990625538828e-01j), (4.639994044065438861e-02-2.003100004914695198e-01j), (-1.141325329703301097e-02-1.647588866650575856e-01j), (-2.728773523682004321e-02+9.937208330149471802e-02j), (1.777208708530784304e-02-7.512281146266695797e-02j), (1.585821006498534108e-02-5.238010058494423776e-02j), (-1.145611023870874573e-02-2.654151588079809235e-02j), (9.709243604723609075e-03-1.706653457039057631e-02j), (-4.281823967136428807e-04-1.270160787179382654e-02j), (6.329415381260318149e-03-2.729767681606583805e-03j)
 (1.501247766753573479e-02+2.209135385168253807e-02j), (8.193848707850356905e-02+5.078087014968583890e-02j), (-6.649066342915246897e-02+8.162182518272928511e-02j), (1.556556163838739293e-01-5.331498422823575251e-03j), (-1.804026604654114796e-01-1.993167786171770595e-02j), (8.501408644882162136e-02-9.551408582486364818e-02j), (-6.863975272936065353e-02+3.008559489855788111e-02j), (1.025201753038987307e-02+3.216897830439754968e-02j), (1.924806667909530894e-03+1.387901677785744955e-02j), (-1.609302067327610802e-02-1.848246969050489075e-02j), (-7.990336025759122926e-03+5.615316325730370164e-03j), (-7.732980163317023509e-03-5.134103626148809121e-03j)
 (-7.914819181437431073e-03-2.348723674058691979e-02j), (-6.111561796766126764e-03+1.117891365173279833e-02j), (1.881910568935685202e-02-2.739874898458696459e-02j), (-1.730765469638414350e-02+1.984750101238515752e-01j), (-1.317233506781174956e-02+1.659046587506136372e-01j), (-1.507087780861026544e-02+7.810693807550773970e-02j), (3.426394961844621279e-02+5.288626474208019124e-02j), (-2.086395743222674987e-02-2.655749051193507723e-02j), (1.168306519949009400e-02+1.147946179898111721e-02j), (1.625867857077151202e-02+3.159423974632053628e-02j), (1.317192531294341870e-02+1.568650415040077212e-02j), (-1.650755019389918768e-03+9.987138935992156616e-03j)
 (1.694084066592061594e-02+5.968994930906513369e-03j), (-6.492102474951622071e-02-3.152868470790384792e-02j), (-1.958177929623883262e-03+2.746782770738073753e-02j), (-1.770110322122470103e-01-6.360947978501962918e-02j), (1.724624771837516835e-01+1.738658609779055939e-02j), (-1.496913904975466503e-02+2.644767419821905663e-02j), (2.627651701295451170e-02-3.848029515403393608e-02j), (2.239741091532834044e-02+2.022896068247548307e-02j), (-2.833600089249095275e-02-2.425648028181605007e-02j), (-1.196321088505107946e-02-8.394307541335941508e-03j), (-1.083413242798863738e-02-6.827048269224086224e-03j), (8.592224181715749087e-03-2.438532139470049424e-03j)
 (3.475180131163692343e-03-1.822486737049369698e-02j), (5.361785535167128136e-02+5.442981941216475800e-02j), (5.392154430206243937e-02-1.523566410464000098e-03j), (5.303671108887204194e-02-1.097847447478489252e-01j), (-5.699055836382060924e-02-1.417023766384281347e-01j), (-8.941843664679316461e-03-1.230287838709560322e-01j), (-1.878260600394210736e-02-1.235865723574409471e-02j), (1.304382137274281810e-02-8.261610094912530053e-04j), (1.207566323995287391e-02+3.150938295723774984e-02j), (-1.125756004312720646e-03-6.401565674546555451e-03j), (1.700039683886514497e-02-8.896058595059297067e-03j), (-5.788675302953969273e-03-4.978506030679546307e-03j)
 (4.865638213910580129e-02+2.994430482750207179e-02j), (7.546021717141339347e-02-1.517894668644221845e-01j), (-7.108385016615323404e-02-7.543593822414471073e-02j), (9.905088029405251238e-02+5.158974141290050691e-02j), (-6.984544844176897305e-02-2.963390374641438132e-02j), (-2.415166018666640296e-02+1.235328329024530658e-01j), (1.148634519061063342e-02-2.007548494040013037e-02j), (-4.816886663676830244e-02-1.685749695289448513e-02j), (-2.865526204725628995e-03-7.595671609725657136e-03j), (9.524458250357571015e-03+7.100452852703012518e-03j), (-3.256501875644794014e-02+4.616737090518057557e-03j), (-1.790835113837508166e-03+7.585531627446231648e-03j)
 (-4.693860723563417214e-02+5.548465833739132241e-02j), (-1.431997756450712200e-01+2.001149104681635704e-01j), (-5.374377517036038610e-02+8.871772672689343109e-02j), (-2.460959415671618022e-02+5.343462464480019936e-02j), (2.660376774821160417e-02+9.326952592631709837e-02j), (4.592379106699817637e-02-4.230295288301594292e-02j), (2.236918398319745482e-02+5.757045514546692278e-02j), (1.261702616328495841e-02+1.194104013164085099e-02j), (1.249720850936331812e-02-2.292370779078071324e-03j), (-1.319232951395757358e-03-1.389768100744090407e-02j), (4.030639397305707528e-02-7.219110754116804529e-03j), (7.537725651099808077e-03+1.001982506244697424e-03j)
 (-4.441313399738928275e-02-3.289154850556622045e-02j), (9.884789492178434889e-02+1.237858995564679321e-02j), (1.717774831891794585e-01+2.233740110196666406e-02j), (-5.039388779894190401e-02-3.845023124429850642e-02j), (9.057183874097739229e-02-1.236715796731000308e-02j), (2.057154012851756392e-02-6.403305850967797030e-02j), (-7.994579036524097904e-02-6.251778607447661118e-02j), (2.008971360309855930e-02+3.151037089974466354e-02j), (-1.196652452361758254e-02-9.917886935926482905e-03j), (-1.170527992903572581e-02+1.823286315104991062e-02j), (-2.809674153674582980e-02+1.783324592235748310e-02j), (2.664303923079583067e-03-6.025896807308259509e-03j)
 (-8.063667706301957949e-03-3.725063530054578687e-02j), (-7.358913373865043350e-02-1.470066215103331408e-01j), (-9.965829391469688270e-02-1.514624111602833889e-01j), (-1.141745130210567588e-02+1.718830030303321321e-02j), (-4.823374765188942481e-02+1.747677453059545694e-02j), (-7.833466865872527884e-02+9.150592660365775011e-02j), (3.034812661194006070e-02+1.578440571446875634e-02j), (-5.776681923966974636e-04-1.122298024029902072e-02j), (1.260250106057162964e-02-2.177485970626668807e-02j), (1.740600358591164187e-02-1.344235025364251546e-03j), (9.627962800023334364e-03-1.473819120732149969e-02j), (-4.156907541046550927e-03-5.156091437010731221e-03j)
 (4.592997303371026269e-02-4.562340117617982860e-02j), (-5.645466958770789523e-02-8.056287853211132471e-03j), (-7.149404378815744920e-02+1.653581990650234979e-01j), (3.270628220813139031e-02-6.180083606329390272e-02j), (-1.088616452583756611e-01-1.463232380603348912e-02j), (2.265324213366032291e-02+6.607180301072856921e-02j), (4.055913750864396927e-02+9.084904779977819034e-02j), (4.172735389357201327e-03-4.422156453580637636e-02j), (-1.732502965024566507e-02+5.309232469499274021e-02j), (1.383770695499823844e-04-1.446199690584093131e-02j), (-4.558099044580745697e-03-5.245965972116420351e-03j), (-6.527413660016066245e-03+3.271961402702579062e-03j)
 (5.498845294600390038e-02+5.357774575168020026e-02j), (1.325324067539058737e-01+1.091803257467578447e-01j), (1.455218796662637315e-01-6.091908395846153124e-02j), (3.776553547504581110e-02+6.238685019812353905e-02j), (6.017305496835544110e-02+5.185523012644938090e-03j), (5.153762942833104571e-02-2.065735980180127829e-01j), (3.228145733169540676e-06-9.993827904299776299e-02j), (-3.149762889034860014e-04+1.732460283532876247e-02j), (3.847897713136341075e-03-3.586324969722498590e-02j), (-4.972404766357400863e-03+8.173603597499344911e-03j), (7.058744572558514098e-03+2.049213097377903386e-02j), (4.027803325354109912e-03+5.772127715065670031e-03j)
 (-3.704847335109955064e-02+4.696309476814021500e-02j), (3.941156632420558109e-02-7.139636178165141567e-02j), (-7.198102709078466055e-02-1.854374411290538732e-02j), (-2.256193457049561479e-02+9.440076388727184492e-03j), (8.276265500487839377e-02-4.934395876744041010e-02j), (-4.445253047344506492e-02+1.103570123637329647e-01j), (-2.966776672155626432e-02-1.863891692975341158e-02j), (-1.890681718717221807e-02+1.813865726334112222e-03j), (3.217192975041029135e-02+2.462157913878595603e-02j), (1.033735836823503583e-02-5.560258039000025646e-03j), (1.187683691679512418e-03-2.174485101402072462e-02j), (3.193626239570178122e-03-5.804580095835868911e-03j)
 (-4.756203510396759399e-02-3.934746674022694679e-03j), (-1.400790143808208488e-01-1.258611163581437736e-02j), (-1.217335963627913520e-04+2.725399716219541885e-02j), (-7.089544892999309622e-02-4.352442588452561101e-02j), (-4.908830267177595463e-02+2.047626852071629533e-02j), (1.272942311156913253e-02+5.648678810638479986e-02j), (2.000622964129732811e-02+4.840917918516783602e-02j), (-1.905627130310732359e-02+3.300550494826639397e-02j), (-4.342996099585359759e-02-3.159650609954658962e-02j), (-2.613829440110489177e-02+3.455525723524968326e-03j), (-1.037031816893366903e-02+1.938209626786958212e-02j), (-7.056065109225044193e-03+4.781597537557771144e-05j)
 (-1.794121566796948175e-02-5.476151551071292700e-02j), (3.271915109179446279e-02+9.110711522501638293e-02j), (-1.332667444561579789e-02-1.316312106705512519e-02j), (9.198161831894810514e-02+3.428407444129754483e-02j), (-6.158914296989226322e-04+7.801922997517918290e-04j), (-1.698230455136673367e-02-1.368907965425808781e-01j), (-6.548696935699314936e-02+4.394526493453173449e-03j), (4.241841166836859273e-02-4.058198498642250768e-02j), (1.676441507790444110e-02+2.760385453123965702e-02j), (1.787135441197994223e-02+4.048744005094348508e-03j), (9.589073863748480767e-04-1.716125688245430381e-02j), (2.607173441078986659e-03+6.399358500652790882e-03j)
 (4.528914231005703311e-02-2.311128271218034630e-02j), (1.215511913826742285e-01-6.853313830107635174e-02j), (3.279310320733128115e-04+1.355800024928296293e-02j), (-6.503588936349273542e-02-1.515450769132310749e-02j), (4.273066575323276883e-02+9.938686346759137424e-03j), (5.058008151120528539e-03+1.375102509531299366e-01j), (7.089699862163188759e-02-4.258612720014251507e-03j), (-1.739638612702374548e-02+3.774857116999093265e-02j), (-9.187396661278303400e-03-1.449111253818977964e-02j), (-3.858880776342896515e-03-1.332117393389921529e-02j), (5.150564498393040216e-03+1.456882444576797914e-02j), (3.599891197622423229e-03-3.448271878399495650e-03j)
 (2.863915215597610114e-02+1.923979641279820185e-02j), (-1.350025869335422790e-01+1.293981759247594954e-03j), (6.586535764893788891e-02+6.710326692145952496e-03j), (1.856199428173194166e-02-1.650412376003977666e-02j), (-1.032638014410295346e-01+7.099175196358474549e-02j), (6.732446990728920000e-02-8.429425784632481322e-03j), (-1.133531288673814141e-02+3.251683666943483431e-02j), (1.629166107059550062e-02-3.935241011440354653e-02j), (2.382732721990427766e-03+1.046721659065370444e-02j), (-6.204555308976577449e-03+2.524436065699436904e-02j), (4.208116094291824809e-03-9.540349169863841794e-03j), (-2.157629361366765822e-03+2.649111287581010221e-04j)
 (-1.069272735856913181e-03+3.586808016273255323e-02j), (-1.106990782157041275e-02+7.615114074302539726e-02j), (-6.198652617772049123e-02-7.764517561492974285e-02j), (3.009613366236425780e-02-4.818365859329554884e-02j), (2.238775739526964459e-02+7.523210334109270425e-04j), (-7.319541923547270845e-02-1.557779004025756919e-01j), (6.839582461027116089e-03-6.305244711388306722e-02j), (-1.043093134170673675e-02+5.015859727519278444e-03j), (-3.910998464857070103e-03-1.117922815781995441e-02j), (2.331973937827582638e-02-1.790474693539375467e-02j), (-1.423218076290255762e-02-7.361754617765843556e-06j), (3.506987726163164794e-03-8.488625733769987990e-04j)
 (-3.036493147177114771e-02+3.085247289936039750e-03j), (7.050445312367452366e-02-1.218187354445282033e-01j), (-3.359142653677353596e-02+9.787065734270020134e-02j), (5.371569057900494465e-02+1.455356606323359725e-01j), (8.003821476556557957e-02-1.820446911394361100e-01j), (-6.548085401620443169e-02+1.283728178356804972e-01j), (-6.272751722088788784e-02+1.620957292217647255e-02j), (-1.911295541711740750e-02+2.033504190572992670e-02j), (2.843209875797127195e-02-3.318083362036705619e-03j), (-3.979972409254822763e-02-1.327819949241825642e-02j), (1.440953175987932586e-02+2.060413241646091680e-03j), (-4.344230791315551420e-03-4.846470691004117065e-03j)
 (-9.870385952208647617e-03-1.954167888041306866e-02j), (-5.764852331746478376e-03+5.682008057496301667e-02j), (6.012647526501627843e-02-3.159514078486628380e-02j), (-1.431474802701503124e-01-5.122171057811016753e-02j), (-6.061326661414467853e-02+1.660753524980906892e-02j), (1.504455058679110002e-01+3.132079198632660433e-02j), (9.022971581613223324e-02+1.944642386236900347e-02j), (1.770618723816734172e-02+3.009017890161442069e-03j), (-5.204377310137692919e-03+1.218317716807753442e-02j), (2.531217487795614507e-02+2.429418240398364959e-02j), (-8.750328365457419461e-03+1.244516092876716239e-02j), (-4.081031183305808621e-03+6.717677576572849384e-03j)
 (2.813669125239290358e-02-1.930313836367326952e-02j), (-6.154948222381828593e-03-7.029766741577750389e-03j), (-2.119045375181496244e-02-1.563188837499846981e-02j), (6.338561037284973221e-03-9.078034521741391860e-02j), (-9.797600734524014587e-03+1.677603094092253999e-01j), (-4.340084680831550468e-02-1.219704694656200683e-01j), (-6.307280031050097047e-02-1.865509176288564219e-02j), (-1.027546352610168336e-03-2.944144660329477137e-02j), (-3.696523399012840994e-02+3.379496211668650552e-04j), (-2.753320475185499529e-03+1.166595309063566191e-02j), (1.103826292273204016e-02-6.783698005983199511e-03j), (6.755214158590768826e-03+2.054394389004509346e-03j)
 (1.280239196747924579e-02+5.175933071831191612e-02j), (-7.718125908571152327e-02+1.642524051473905067e-02j), (3.775873481794243813e-02-2.842622718053737507e-03j), (1.514078203365284425e-01+3.244451055329544698e-02j), (5.491570802740012441e-02+5.885976489447802829e-03j), (-8.236159835044247479e-02+9.302221513196275160e-02j), (3.232019603407135927e-02+7.637910240354123248e-03j), (7.298080215528400874e-03+2.558577875100072688e-02j), (3.363706043701508025e-02-5.619601137641141650e-03j), (-5.424153799799145449e-03-2.759963261199826351e-02j), (-7.414983581868692109e-03-1.726333896249142991e-02j), (4.170849274608102661e-05-4.366808315738723162e-03j)
 (-5.699854959318281095e-02-4.769155441948558227e-03j), (1.210527420276199390e-01+1.053451755952700131e-02j), (-9.014419101045594018e-02-8.169525760342334630e-03j), (-1.249960157130242389e-01+1.020973806451353216e-01j), (-1.889321069595371883e-02-5.208719539131229787e-02j), (8.353798720762944940e-02+6.662114383172525189e-03j), (-2.143552954330173177e-02+6.697768580171993558e-03j), (6.451385986517477536e-03-1.163318323013615152e-02j), (1.633098181469817833e-03+7.338345455849345708e-03j), (2.003529637610905814e-02+1.133668427328484926e-02j), (2.314266712160541195e-03+1.967899538809784674e-02j), (-7.367399969621301822e-04+1.010543483983641390e-03j)
 (3.504691711763489176e-03-3.505557638492262651e-02j), (-1.189298107433635343e-02-7.619280937746314430e-02j), (7.687518441939596159e-02+2.763053152525735828e-02j), (2.072910735106478497e-02-6.883128349512111777e-02j), (-1.929054518799268314e-02-1.049597048814226025e-01j), (2.194138738312867432e-03-6.637083447150526894e-02j), (1.254692767039256029e-02+1.361955431402699090e-02j), (-2.626569530929510898e-02-5.554692833757875203e-04j), (-2.486106400609527922e-02-5.679111255704853700e-03j), (-2.831259762071405145e-02-1.911440001728537119e-02j), (-7.607556418232256680e-03-1.463379180338980970e-02j), (9.396043375953494871e-04-2.320643413248155585e-03j)
 (1.480952150568468767e-02-2.323101008168772241e-02j), (-9.786376370666308167e-02+1.083061168651810735e-01j), (1.245522713821903965e-02+4.878403658805707810e-03j), (1.343465967832326718e-02-8.864612497550215797e-02j), (-2.114457505016496819e-02+6.269939544845241908e-02j), (-4.038144270515492407e-02+4.611485885111216154e-02j), (-9.534841882343419311e-03-3.218614075154017234e-02j), (1.252810354153987595e-02+4.714432032791768604e-03j), (7.396823522088678132e-03+8.366222548911346479e-04j), (9.279847414517995371e-03+3.046948149727039812e-02j), (1.087838164658993037e-02+1.036455591891850998e-02j), (-3.453515646433829526e-03-3.010789637778602326e-04j)
 (4.836041008497833638e-02+1.469674942619902946e-02j), (6.004430654158555286e-02-3.617127682107665332e-02j), (-2.003421940472756291e-02-3.256655429226229526e-02j), (6.518667981531243993e-02+1.155604561481361897e-01j), (-1.460289892492985797e-03+1.057975716789365528e-01j), (-9.158400026644919478e-03-5.620412844901802318e-02j), (3.926159329206030391e-02+2.967831983279119873e-02j), (-1.012563381078754494e-02+5.241409849222628675e-04j), (1.371382430401628903e-02-2.228694366667183235e-02j), (5.488644072110710620e-03-1.037095589393199208e-02j), (-6.775333629555866342e-03-6.819491880836536096e-03j), (1.303531298792277512e-04+2.586627967135961791e-03j)
 (-2.043627360087360567e-02+5.565644297557793829e-02j), (3.254851409085397079e-02-3.388796909010885483e-02j), (-3.539801442978911250e-02+1.270941616371536187e-02j), (-1.026531303397775208e-01+4.388703693194009881e-03j), (2.186296218473547659e-02-9.847684342756933551e-02j), (-8.522094425402151896e-03+7.363997318275102011e-02j), (-6.536099995551522546e-02-4.940192563123080305e-02j), (2.113034497805248157e-03+5.636967159844991082e-03j), (-1.443241462233740315e-02+4.836086981390995410e-02j), (2.663611896780857663e-03-5.554445234808557882e-03j), (-3.514776584104681995e-03+7.546065639081748697e-03j), (8.872656414459874005e-04+2.451128735360495053e-05j)
 (-5.637329886175034693e-02-1.733424126985893057e-02j), (-2.868859898601067160e-02-3.618669645346878072e-02j), (4.287078485843436038e-02+3.199679136286803088e-02j), (1.272482966953913941e-02-7.611665558306561497e-02j), (5.302140865250461188e-02-6.123259025095624530e-02j), (9.242749074405152976e-02+3.259960270638127822e-02j), (5.117731862825548872e-02+4.757560232032137515e-02j), (1.024411773502187893e-02-1.770195969562602528e-02j), (8.486176436554276892e-03-4.378699388196494180e-02j), (-3.877165205778675475e-03-1.756785050180223115e-03j), (1.340955367104808282e-02-3.848633779178139286e-03j), (4.300794747528788146e-04+8.451147698218704207e-05j)
 (7.299900285585657345e-03-5.722777094382569540e-02j), (-7.994605432635983056e-02+1.026967596634010410e-01j), (-3.634674337295941415e-02-2.979643628580212755e-02j), (6.234382720703421366e-02+5.299035362659385018e-02j), (-1.122532334433642975e-03+6.553996356563401848e-02j), (-5.945086010348989841e-02-1.700511598882850639e-01j), (-4.533531450109860861e-02-2.751977994283042600e-02j), (3.674539451075263183e-03+3.078899324741126917e-02j), (1.288444326592465966e-02+2.568346864745440009e-02j), (1.387031197634263149e-02-1.034315094839128105e-02j), (-1.179220008983205073e-02-7.929112275510921681e-03j), (-5.585494140657905338e-04-2.893441999352850975e-04j)
